num_columnas_eliminadas,combinacion,observaciones
3,"['valor_CREAT', 'valor_STFR_FEB23', 'valor_VIT_D']",396
3,"['valor_CREAT', 'valor_VIT_B12', 'valor_VIT_D']",374
3,"['valor_GLU_SUERO', 'valor_INSULINA', 'valor_PCR']",374
3,"['valor_GLU_SUERO', 'valor_INSULINA', 'valor_TRIG']",374
3,"['valor_GLU_SUERO', 'valor_INSULINA', 'valor_EAG']",374
3,"['valor_GLU_SUERO', 'valor_INSULINA', 'valor_HB1AC']",374
3,"['valor_GLU_SUERO', 'valor_INSULINA', 'valor_FERRITINA']",374
3,"['valor_GLU_SUERO', 'valor_INSULINA', 'valor_FOL']",374
3,"['valor_GLU_SUERO', 'valor_INSULINA', 'valor_HCST']",374
3,"['valor_GLU_SUERO', 'valor_INSULINA', 'valor_PROTCREAC']",375
3,"['valor_GLU_SUERO', 'valor_INSULINA', 'valor_STFR_FEB23']",396
3,"['valor_GLU_SUERO', 'valor_INSULINA', 'valor_VIT_B12']",374
3,"['valor_GLU_SUERO', 'valor_INSULINA', 'valor_VIT_D']",374
3,"['valor_GLU_SUERO', 'valor_PCR', 'valor_TRIG']",374
3,"['valor_GLU_SUERO', 'valor_PCR', 'valor_EAG']",374
3,"['valor_GLU_SUERO', 'valor_PCR', 'valor_HB1AC']",374
3,"['valor_GLU_SUERO', 'valor_PCR', 'valor_FERRITINA']",374
3,"['valor_GLU_SUERO', 'valor_PCR', 'valor_FOL']",374
3,"['valor_GLU_SUERO', 'valor_PCR', 'valor_HCST']",374
3,"['valor_GLU_SUERO', 'valor_PCR', 'valor_PROTCREAC']",375
3,"['valor_GLU_SUERO', 'valor_PCR', 'valor_STFR_FEB23']",396
3,"['valor_GLU_SUERO', 'valor_PCR', 'valor_VIT_B12']",374
3,"['valor_GLU_SUERO', 'valor_PCR', 'valor_VIT_D']",374
3,"['valor_GLU_SUERO', 'valor_TRIG', 'valor_EAG']",374
3,"['valor_GLU_SUERO', 'valor_TRIG', 'valor_HB1AC']",374
3,"['valor_GLU_SUERO', 'valor_TRIG', 'valor_FERRITINA']",374
3,"['valor_GLU_SUERO', 'valor_TRIG', 'valor_FOL']",374
3,"['valor_GLU_SUERO', 'valor_TRIG', 'valor_HCST']",374
3,"['valor_GLU_SUERO', 'valor_TRIG', 'valor_PROTCREAC']",375
3,"['valor_GLU_SUERO', 'valor_TRIG', 'valor_STFR_FEB23']",396
3,"['valor_GLU_SUERO', 'valor_TRIG', 'valor_VIT_B12']",374
3,"['valor_GLU_SUERO', 'valor_TRIG', 'valor_VIT_D']",374
3,"['valor_GLU_SUERO', 'valor_EAG', 'valor_HB1AC']",376
3,"['valor_GLU_SUERO', 'valor_EAG', 'valor_FERRITINA']",374
3,"['valor_GLU_SUERO', 'valor_EAG', 'valor_FOL']",374
3,"['valor_GLU_SUERO', 'valor_EAG', 'valor_HCST']",374
3,"['valor_GLU_SUERO', 'valor_EAG', 'valor_PROTCREAC']",375
3,"['valor_GLU_SUERO', 'valor_EAG', 'valor_STFR_FEB23']",396
3,"['valor_GLU_SUERO', 'valor_EAG', 'valor_VIT_B12']",374
3,"['valor_GLU_SUERO', 'valor_EAG', 'valor_VIT_D']",374
3,"['valor_GLU_SUERO', 'valor_HB1AC', 'valor_FERRITINA']",374
3,"['valor_GLU_SUERO', 'valor_HB1AC', 'valor_FOL']",374
3,"['valor_GLU_SUERO', 'valor_HB1AC', 'valor_HCST']",374
3,"['valor_GLU_SUERO', 'valor_HB1AC', 'valor_PROTCREAC']",375
3,"['valor_GLU_SUERO', 'valor_HB1AC', 'valor_STFR_FEB23']",396
3,"['valor_GLU_SUERO', 'valor_HB1AC', 'valor_VIT_B12']",374
3,"['valor_GLU_SUERO', 'valor_HB1AC', 'valor_VIT_D']",374
3,"['valor_GLU_SUERO', 'valor_FERRITINA', 'valor_FOL']",374
3,"['valor_GLU_SUERO', 'valor_FERRITINA', 'valor_HCST']",374
3,"['valor_GLU_SUERO', 'valor_FERRITINA', 'valor_PROTCREAC']",375
3,"['valor_GLU_SUERO', 'valor_FERRITINA', 'valor_STFR_FEB23']",396
3,"['valor_GLU_SUERO', 'valor_FERRITINA', 'valor_VIT_B12']",374
3,"['valor_GLU_SUERO', 'valor_FERRITINA', 'valor_VIT_D']",374
3,"['valor_GLU_SUERO', 'valor_FOL', 'valor_HCST']",374
3,"['valor_GLU_SUERO', 'valor_FOL', 'valor_PROTCREAC']",375
3,"['valor_GLU_SUERO', 'valor_FOL', 'valor_STFR_FEB23']",396
3,"['valor_GLU_SUERO', 'valor_FOL', 'valor_VIT_B12']",374
3,"['valor_GLU_SUERO', 'valor_FOL', 'valor_VIT_D']",374
3,"['valor_GLU_SUERO', 'valor_HCST', 'valor_PROTCREAC']",375
3,"['valor_GLU_SUERO', 'valor_HCST', 'valor_STFR_FEB23']",396
3,"['valor_GLU_SUERO', 'valor_HCST', 'valor_VIT_B12']",374
3,"['valor_GLU_SUERO', 'valor_HCST', 'valor_VIT_D']",374
3,"['valor_GLU_SUERO', 'valor_PROTCREAC', 'valor_STFR_FEB23']",397
3,"['valor_GLU_SUERO', 'valor_PROTCREAC', 'valor_VIT_B12']",375
3,"['valor_GLU_SUERO', 'valor_PROTCREAC', 'valor_VIT_D']",375
3,"['valor_GLU_SUERO', 'valor_STFR_FEB23', 'valor_VIT_B12']",396
3,"['valor_GLU_SUERO', 'valor_STFR_FEB23', 'valor_VIT_D']",396
3,"['valor_GLU_SUERO', 'valor_VIT_B12', 'valor_VIT_D']",374
3,"['valor_INSULINA', 'valor_PCR', 'valor_TRIG']",374
3,"['valor_INSULINA', 'valor_PCR', 'valor_EAG']",374
3,"['valor_INSULINA', 'valor_PCR', 'valor_HB1AC']",374
3,"['valor_INSULINA', 'valor_PCR', 'valor_FERRITINA']",374
3,"['valor_INSULINA', 'valor_PCR', 'valor_FOL']",374
3,"['valor_INSULINA', 'valor_PCR', 'valor_HCST']",374
3,"['valor_INSULINA', 'valor_PCR', 'valor_PROTCREAC']",375
3,"['valor_INSULINA', 'valor_PCR', 'valor_STFR_FEB23']",396
3,"['valor_INSULINA', 'valor_PCR', 'valor_VIT_B12']",374
3,"['valor_INSULINA', 'valor_PCR', 'valor_VIT_D']",374
3,"['valor_INSULINA', 'valor_TRIG', 'valor_EAG']",374
3,"['valor_INSULINA', 'valor_TRIG', 'valor_HB1AC']",374
3,"['valor_INSULINA', 'valor_TRIG', 'valor_FERRITINA']",374
3,"['valor_INSULINA', 'valor_TRIG', 'valor_FOL']",374
3,"['valor_INSULINA', 'valor_TRIG', 'valor_HCST']",374
3,"['valor_INSULINA', 'valor_TRIG', 'valor_PROTCREAC']",375
3,"['valor_INSULINA', 'valor_TRIG', 'valor_STFR_FEB23']",396
3,"['valor_INSULINA', 'valor_TRIG', 'valor_VIT_B12']",374
3,"['valor_INSULINA', 'valor_TRIG', 'valor_VIT_D']",374
3,"['valor_INSULINA', 'valor_EAG', 'valor_HB1AC']",376
3,"['valor_INSULINA', 'valor_EAG', 'valor_FERRITINA']",374
3,"['valor_INSULINA', 'valor_EAG', 'valor_FOL']",374
3,"['valor_INSULINA', 'valor_EAG', 'valor_HCST']",374
3,"['valor_INSULINA', 'valor_EAG', 'valor_PROTCREAC']",375
3,"['valor_INSULINA', 'valor_EAG', 'valor_STFR_FEB23']",396
3,"['valor_INSULINA', 'valor_EAG', 'valor_VIT_B12']",374
3,"['valor_INSULINA', 'valor_EAG', 'valor_VIT_D']",374
3,"['valor_INSULINA', 'valor_HB1AC', 'valor_FERRITINA']",374
3,"['valor_INSULINA', 'valor_HB1AC', 'valor_FOL']",374
3,"['valor_INSULINA', 'valor_HB1AC', 'valor_HCST']",374
3,"['valor_INSULINA', 'valor_HB1AC', 'valor_PROTCREAC']",375
3,"['valor_INSULINA', 'valor_HB1AC', 'valor_STFR_FEB23']",396
3,"['valor_INSULINA', 'valor_HB1AC', 'valor_VIT_B12']",374
3,"['valor_INSULINA', 'valor_HB1AC', 'valor_VIT_D']",374
3,"['valor_INSULINA', 'valor_FERRITINA', 'valor_FOL']",374
3,"['valor_INSULINA', 'valor_FERRITINA', 'valor_HCST']",374
3,"['valor_INSULINA', 'valor_FERRITINA', 'valor_PROTCREAC']",375
3,"['valor_INSULINA', 'valor_FERRITINA', 'valor_STFR_FEB23']",396
3,"['valor_INSULINA', 'valor_FERRITINA', 'valor_VIT_B12']",374
3,"['valor_INSULINA', 'valor_FERRITINA', 'valor_VIT_D']",374
3,"['valor_INSULINA', 'valor_FOL', 'valor_HCST']",374
3,"['valor_INSULINA', 'valor_FOL', 'valor_PROTCREAC']",375
3,"['valor_INSULINA', 'valor_FOL', 'valor_STFR_FEB23']",396
3,"['valor_INSULINA', 'valor_FOL', 'valor_VIT_B12']",374
3,"['valor_INSULINA', 'valor_FOL', 'valor_VIT_D']",374
3,"['valor_INSULINA', 'valor_HCST', 'valor_PROTCREAC']",375
3,"['valor_INSULINA', 'valor_HCST', 'valor_STFR_FEB23']",396
3,"['valor_INSULINA', 'valor_HCST', 'valor_VIT_B12']",374
3,"['valor_INSULINA', 'valor_HCST', 'valor_VIT_D']",374
3,"['valor_INSULINA', 'valor_PROTCREAC', 'valor_STFR_FEB23']",397
3,"['valor_INSULINA', 'valor_PROTCREAC', 'valor_VIT_B12']",375
3,"['valor_INSULINA', 'valor_PROTCREAC', 'valor_VIT_D']",375
3,"['valor_INSULINA', 'valor_STFR_FEB23', 'valor_VIT_B12']",396
3,"['valor_INSULINA', 'valor_STFR_FEB23', 'valor_VIT_D']",396
3,"['valor_INSULINA', 'valor_VIT_B12', 'valor_VIT_D']",374
3,"['valor_PCR', 'valor_TRIG', 'valor_EAG']",374
3,"['valor_PCR', 'valor_TRIG', 'valor_HB1AC']",374
3,"['valor_PCR', 'valor_TRIG', 'valor_FERRITINA']",374
3,"['valor_PCR', 'valor_TRIG', 'valor_FOL']",374
3,"['valor_PCR', 'valor_TRIG', 'valor_HCST']",374
3,"['valor_PCR', 'valor_TRIG', 'valor_PROTCREAC']",375
3,"['valor_PCR', 'valor_TRIG', 'valor_STFR_FEB23']",396
3,"['valor_PCR', 'valor_TRIG', 'valor_VIT_B12']",374
3,"['valor_PCR', 'valor_TRIG', 'valor_VIT_D']",374
3,"['valor_PCR', 'valor_EAG', 'valor_HB1AC']",376
3,"['valor_PCR', 'valor_EAG', 'valor_FERRITINA']",374
3,"['valor_PCR', 'valor_EAG', 'valor_FOL']",374
3,"['valor_PCR', 'valor_EAG', 'valor_HCST']",374
3,"['valor_PCR', 'valor_EAG', 'valor_PROTCREAC']",375
3,"['valor_PCR', 'valor_EAG', 'valor_STFR_FEB23']",396
3,"['valor_PCR', 'valor_EAG', 'valor_VIT_B12']",374
3,"['valor_PCR', 'valor_EAG', 'valor_VIT_D']",374
3,"['valor_PCR', 'valor_HB1AC', 'valor_FERRITINA']",374
3,"['valor_PCR', 'valor_HB1AC', 'valor_FOL']",374
3,"['valor_PCR', 'valor_HB1AC', 'valor_HCST']",374
3,"['valor_PCR', 'valor_HB1AC', 'valor_PROTCREAC']",375
3,"['valor_PCR', 'valor_HB1AC', 'valor_STFR_FEB23']",396
3,"['valor_PCR', 'valor_HB1AC', 'valor_VIT_B12']",374
3,"['valor_PCR', 'valor_HB1AC', 'valor_VIT_D']",374
3,"['valor_PCR', 'valor_FERRITINA', 'valor_FOL']",374
3,"['valor_PCR', 'valor_FERRITINA', 'valor_HCST']",374
3,"['valor_PCR', 'valor_FERRITINA', 'valor_PROTCREAC']",375
3,"['valor_PCR', 'valor_FERRITINA', 'valor_STFR_FEB23']",396
3,"['valor_PCR', 'valor_FERRITINA', 'valor_VIT_B12']",374
3,"['valor_PCR', 'valor_FERRITINA', 'valor_VIT_D']",374
3,"['valor_PCR', 'valor_FOL', 'valor_HCST']",374
3,"['valor_PCR', 'valor_FOL', 'valor_PROTCREAC']",375
3,"['valor_PCR', 'valor_FOL', 'valor_STFR_FEB23']",396
3,"['valor_PCR', 'valor_FOL', 'valor_VIT_B12']",374
3,"['valor_PCR', 'valor_FOL', 'valor_VIT_D']",374
3,"['valor_PCR', 'valor_HCST', 'valor_PROTCREAC']",375
3,"['valor_PCR', 'valor_HCST', 'valor_STFR_FEB23']",396
3,"['valor_PCR', 'valor_HCST', 'valor_VIT_B12']",374
3,"['valor_PCR', 'valor_HCST', 'valor_VIT_D']",374
3,"['valor_PCR', 'valor_PROTCREAC', 'valor_STFR_FEB23']",397
3,"['valor_PCR', 'valor_PROTCREAC', 'valor_VIT_B12']",375
3,"['valor_PCR', 'valor_PROTCREAC', 'valor_VIT_D']",375
3,"['valor_PCR', 'valor_STFR_FEB23', 'valor_VIT_B12']",396
3,"['valor_PCR', 'valor_STFR_FEB23', 'valor_VIT_D']",396
3,"['valor_PCR', 'valor_VIT_B12', 'valor_VIT_D']",374
3,"['valor_TRIG', 'valor_EAG', 'valor_HB1AC']",376
3,"['valor_TRIG', 'valor_EAG', 'valor_FERRITINA']",374
3,"['valor_TRIG', 'valor_EAG', 'valor_FOL']",374
3,"['valor_TRIG', 'valor_EAG', 'valor_HCST']",374
3,"['valor_TRIG', 'valor_EAG', 'valor_PROTCREAC']",375
3,"['valor_TRIG', 'valor_EAG', 'valor_STFR_FEB23']",396
3,"['valor_TRIG', 'valor_EAG', 'valor_VIT_B12']",374
3,"['valor_TRIG', 'valor_EAG', 'valor_VIT_D']",374
3,"['valor_TRIG', 'valor_HB1AC', 'valor_FERRITINA']",374
3,"['valor_TRIG', 'valor_HB1AC', 'valor_FOL']",374
3,"['valor_TRIG', 'valor_HB1AC', 'valor_HCST']",374
3,"['valor_TRIG', 'valor_HB1AC', 'valor_PROTCREAC']",375
3,"['valor_TRIG', 'valor_HB1AC', 'valor_STFR_FEB23']",396
3,"['valor_TRIG', 'valor_HB1AC', 'valor_VIT_B12']",374
3,"['valor_TRIG', 'valor_HB1AC', 'valor_VIT_D']",374
3,"['valor_TRIG', 'valor_FERRITINA', 'valor_FOL']",374
3,"['valor_TRIG', 'valor_FERRITINA', 'valor_HCST']",374
3,"['valor_TRIG', 'valor_FERRITINA', 'valor_PROTCREAC']",375
3,"['valor_TRIG', 'valor_FERRITINA', 'valor_STFR_FEB23']",396
3,"['valor_TRIG', 'valor_FERRITINA', 'valor_VIT_B12']",374
3,"['valor_TRIG', 'valor_FERRITINA', 'valor_VIT_D']",374
3,"['valor_TRIG', 'valor_FOL', 'valor_HCST']",374
3,"['valor_TRIG', 'valor_FOL', 'valor_PROTCREAC']",375
3,"['valor_TRIG', 'valor_FOL', 'valor_STFR_FEB23']",396
3,"['valor_TRIG', 'valor_FOL', 'valor_VIT_B12']",374
3,"['valor_TRIG', 'valor_FOL', 'valor_VIT_D']",374
3,"['valor_TRIG', 'valor_HCST', 'valor_PROTCREAC']",375
3,"['valor_TRIG', 'valor_HCST', 'valor_STFR_FEB23']",396
3,"['valor_TRIG', 'valor_HCST', 'valor_VIT_B12']",374
3,"['valor_TRIG', 'valor_HCST', 'valor_VIT_D']",374
3,"['valor_TRIG', 'valor_PROTCREAC', 'valor_STFR_FEB23']",397
3,"['valor_TRIG', 'valor_PROTCREAC', 'valor_VIT_B12']",375
3,"['valor_TRIG', 'valor_PROTCREAC', 'valor_VIT_D']",375
3,"['valor_TRIG', 'valor_STFR_FEB23', 'valor_VIT_B12']",396
3,"['valor_TRIG', 'valor_STFR_FEB23', 'valor_VIT_D']",396
3,"['valor_TRIG', 'valor_VIT_B12', 'valor_VIT_D']",374
3,"['valor_EAG', 'valor_HB1AC', 'valor_FERRITINA']",376
3,"['valor_EAG', 'valor_HB1AC', 'valor_FOL']",376
3,"['valor_EAG', 'valor_HB1AC', 'valor_HCST']",376
3,"['valor_EAG', 'valor_HB1AC', 'valor_PROTCREAC']",377
3,"['valor_EAG', 'valor_HB1AC', 'valor_STFR_FEB23']",398
3,"['valor_EAG', 'valor_HB1AC', 'valor_VIT_B12']",376
3,"['valor_EAG', 'valor_HB1AC', 'valor_VIT_D']",376
3,"['valor_EAG', 'valor_FERRITINA', 'valor_FOL']",374
3,"['valor_EAG', 'valor_FERRITINA', 'valor_HCST']",374
3,"['valor_EAG', 'valor_FERRITINA', 'valor_PROTCREAC']",375
3,"['valor_EAG', 'valor_FERRITINA', 'valor_STFR_FEB23']",396
3,"['valor_EAG', 'valor_FERRITINA', 'valor_VIT_B12']",374
3,"['valor_EAG', 'valor_FERRITINA', 'valor_VIT_D']",374
3,"['valor_EAG', 'valor_FOL', 'valor_HCST']",374
3,"['valor_EAG', 'valor_FOL', 'valor_PROTCREAC']",375
3,"['valor_EAG', 'valor_FOL', 'valor_STFR_FEB23']",396
3,"['valor_EAG', 'valor_FOL', 'valor_VIT_B12']",374
3,"['valor_EAG', 'valor_FOL', 'valor_VIT_D']",374
3,"['valor_EAG', 'valor_HCST', 'valor_PROTCREAC']",375
3,"['valor_EAG', 'valor_HCST', 'valor_STFR_FEB23']",396
3,"['valor_EAG', 'valor_HCST', 'valor_VIT_B12']",374
3,"['valor_EAG', 'valor_HCST', 'valor_VIT_D']",374
3,"['valor_EAG', 'valor_PROTCREAC', 'valor_STFR_FEB23']",397
3,"['valor_EAG', 'valor_PROTCREAC', 'valor_VIT_B12']",375
3,"['valor_EAG', 'valor_PROTCREAC', 'valor_VIT_D']",375
3,"['valor_EAG', 'valor_STFR_FEB23', 'valor_VIT_B12']",396
3,"['valor_EAG', 'valor_STFR_FEB23', 'valor_VIT_D']",396
3,"['valor_EAG', 'valor_VIT_B12', 'valor_VIT_D']",374
3,"['valor_HB1AC', 'valor_FERRITINA', 'valor_FOL']",374
3,"['valor_HB1AC', 'valor_FERRITINA', 'valor_HCST']",374
3,"['valor_HB1AC', 'valor_FERRITINA', 'valor_PROTCREAC']",375
3,"['valor_HB1AC', 'valor_FERRITINA', 'valor_STFR_FEB23']",396
3,"['valor_HB1AC', 'valor_FERRITINA', 'valor_VIT_B12']",374
3,"['valor_HB1AC', 'valor_FERRITINA', 'valor_VIT_D']",374
3,"['valor_HB1AC', 'valor_FOL', 'valor_HCST']",374
3,"['valor_HB1AC', 'valor_FOL', 'valor_PROTCREAC']",375
3,"['valor_HB1AC', 'valor_FOL', 'valor_STFR_FEB23']",396
3,"['valor_HB1AC', 'valor_FOL', 'valor_VIT_B12']",374
3,"['valor_HB1AC', 'valor_FOL', 'valor_VIT_D']",374
3,"['valor_HB1AC', 'valor_HCST', 'valor_PROTCREAC']",375
3,"['valor_HB1AC', 'valor_HCST', 'valor_STFR_FEB23']",396
3,"['valor_HB1AC', 'valor_HCST', 'valor_VIT_B12']",374
3,"['valor_HB1AC', 'valor_HCST', 'valor_VIT_D']",374
3,"['valor_HB1AC', 'valor_PROTCREAC', 'valor_STFR_FEB23']",397
3,"['valor_HB1AC', 'valor_PROTCREAC', 'valor_VIT_B12']",375
3,"['valor_HB1AC', 'valor_PROTCREAC', 'valor_VIT_D']",375
3,"['valor_HB1AC', 'valor_STFR_FEB23', 'valor_VIT_B12']",396
3,"['valor_HB1AC', 'valor_STFR_FEB23', 'valor_VIT_D']",396
3,"['valor_HB1AC', 'valor_VIT_B12', 'valor_VIT_D']",374
3,"['valor_FERRITINA', 'valor_FOL', 'valor_HCST']",374
3,"['valor_FERRITINA', 'valor_FOL', 'valor_PROTCREAC']",375
3,"['valor_FERRITINA', 'valor_FOL', 'valor_STFR_FEB23']",396
3,"['valor_FERRITINA', 'valor_FOL', 'valor_VIT_B12']",374
3,"['valor_FERRITINA', 'valor_FOL', 'valor_VIT_D']",374
3,"['valor_FERRITINA', 'valor_HCST', 'valor_PROTCREAC']",375
3,"['valor_FERRITINA', 'valor_HCST', 'valor_STFR_FEB23']",396
3,"['valor_FERRITINA', 'valor_HCST', 'valor_VIT_B12']",374
3,"['valor_FERRITINA', 'valor_HCST', 'valor_VIT_D']",374
3,"['valor_FERRITINA', 'valor_PROTCREAC', 'valor_STFR_FEB23']",397
3,"['valor_FERRITINA', 'valor_PROTCREAC', 'valor_VIT_B12']",375
3,"['valor_FERRITINA', 'valor_PROTCREAC', 'valor_VIT_D']",375
3,"['valor_FERRITINA', 'valor_STFR_FEB23', 'valor_VIT_B12']",396
3,"['valor_FERRITINA', 'valor_STFR_FEB23', 'valor_VIT_D']",396
3,"['valor_FERRITINA', 'valor_VIT_B12', 'valor_VIT_D']",374
3,"['valor_FOL', 'valor_HCST', 'valor_PROTCREAC']",375
3,"['valor_FOL', 'valor_HCST', 'valor_STFR_FEB23']",396
3,"['valor_FOL', 'valor_HCST', 'valor_VIT_B12']",374
3,"['valor_FOL', 'valor_HCST', 'valor_VIT_D']",374
3,"['valor_FOL', 'valor_PROTCREAC', 'valor_STFR_FEB23']",397
3,"['valor_FOL', 'valor_PROTCREAC', 'valor_VIT_B12']",375
3,"['valor_FOL', 'valor_PROTCREAC', 'valor_VIT_D']",375
3,"['valor_FOL', 'valor_STFR_FEB23', 'valor_VIT_B12']",396
3,"['valor_FOL', 'valor_STFR_FEB23', 'valor_VIT_D']",396
3,"['valor_FOL', 'valor_VIT_B12', 'valor_VIT_D']",374
3,"['valor_HCST', 'valor_PROTCREAC', 'valor_STFR_FEB23']",397
3,"['valor_HCST', 'valor_PROTCREAC', 'valor_VIT_B12']",375
3,"['valor_HCST', 'valor_PROTCREAC', 'valor_VIT_D']",375
3,"['valor_HCST', 'valor_STFR_FEB23', 'valor_VIT_B12']",396
3,"['valor_HCST', 'valor_STFR_FEB23', 'valor_VIT_D']",396
3,"['valor_HCST', 'valor_VIT_B12', 'valor_VIT_D']",374
3,"['valor_PROTCREAC', 'valor_STFR_FEB23', 'valor_VIT_B12']",397
3,"['valor_PROTCREAC', 'valor_STFR_FEB23', 'valor_VIT_D']",397
3,"['valor_PROTCREAC', 'valor_VIT_B12', 'valor_VIT_D']",375
3,"['valor_STFR_FEB23', 'valor_VIT_B12', 'valor_VIT_D']",396
